Admin_Unit_Code,Sub_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
HAFE,NA,HAFE-0067,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,26.39999962,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,26.39999962,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,26.39999962,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,26.39999962,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,26.39999962,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,26.39999962,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0067,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,26.39999962,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,26.39999962,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,26.39999962,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,House Wren,Troglodytes aedon,178541,88306,HOWR,FALSE,FALSE,26.39999962,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,26.39999962,83,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0124,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,28.79999924,67.90000153,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
HAFE,NA,HAFE-0124,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,28.79999924,67.90000153,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
HAFE,NA,HAFE-0124,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,28.79999924,67.90000153,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
HAFE,NA,HAFE-0124,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,28.79999924,67.90000153,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,7.5 - 10 min,Visualization,,TRUE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,7.5 - 10 min,Visualization,,TRUE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,5 - 7.5 min,Visualization,,TRUE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0184,Grassland,2018,7/6/2018,12/30/1899,12/30/1899,Brian Swimelar,2,7.5 - 10 min,Visualization,,TRUE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,26.39999962,84.40000153,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,19.79999924,81.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0184,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,19.79999924,81.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0184,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,19.79999924,81.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0184,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,19.79999924,81.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,19.79999924,81.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,House Finch,Haemorhous mexicanus,,926917,HOFI,FALSE,FALSE,19.79999924,81.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,19.79999924,81.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0184,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,19.79999924,81.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0124,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,20.79999924,74.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
HAFE,NA,HAFE-0124,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,House Wren,Troglodytes aedon,178541,88306,HOWR,FALSE,FALSE,20.79999924,74.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
HAFE,NA,HAFE-0124,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,5 - 7.5 min,Visualization,,TRUE,Undetermined,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,20.79999924,74.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
HAFE,NA,HAFE-0124,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,5 - 7.5 min,Visualization,,TRUE,Undetermined,Unidentified Crow,Corvus,179724,87098,UNCR,FALSE,FALSE,20.79999924,74.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
HAFE,NA,HAFE-0124,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,20.79999924,74.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
HAFE,NA,HAFE-0124,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,20.79999924,74.09999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,0-2.5 min,Visualization,,TRUE,Female,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,0-2.5 min,Visualization,,TRUE,Female,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,0-2.5 min,Visualization,,TRUE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,0-2.5 min,Visualization,,TRUE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
HAFE,NA,HAFE-0067,Grassland,2018,7/18/2018,12/30/1899,12/30/1899,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27.20000076,55.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE